15623,15625,0010 38
15623,15627,0100 8
15623,15632,0100 1
15623,15638,0100 7
15623,15639,0100 37
15623,15640,0100 2
15623,15643,0100 1
15623,23495,0100 3
15623,31185,0010 3
15624,15629,0100 4
15624,15633,0100 6
15624,15638,0100 3
15624,15641,0100 5
15624,15642,0100 3
15624,31595,0100 1
15625,15633,0010 33
15625,20198,0010 2
15626,15627,0100 32
15626,15638,0010 12
15626,15642,0100 8
15626,15643,0100 12
15627,15630,0100 1
15627,15641,0100 35
15627,15642,0010 8
15628,15641,0100 2
15629,15637,0010 2
15629,15792,0010 7
15629,28319,0100 2
15629,31185,0100 2
15629,31595,0010 1
1563,23367,0100 2
1563,6858,0010 2
15630,15639,0010 45
15630,15640,0010 2
15630,15641,0010 14
15630,15642,0010 3
15634,15638,0100 2
15634,34466,0100 1
15635,15638,0100 1
15638,15639,0100 11
15638,29046,0010 1
15639,15792,0010 2
15639,23495,0100 2
1564,17559,0100 14
1564,20198,0010 2
1564,20750,0100 1
1564,23492,0100 1
1564,27323,0010 1
1564,28319,0100 1
1564,28329,0010 14
1564,31185,0010 2
1564,6858,0010 2
15641,15641,0100 9
15641,15642,0100 3
15641,21674,0010 1
15641,23367,0010 8
15641,29046,0010 1
15645,15645,0100 3
15645,15760,0100 2
15645,15787,0010 1
15645,16682,0010 3
15645,16682,0100 6
15645,17051,0010 3
15645,17666,0100 1
15645,20198,0010 98
15645,20198,0100 32
15645,21369,0010 1
15645,21779,0100 6
15645,21944,0100 1
15645,23495,0100 1
15645,26180,0010 35
15645,26180,0100 4
15645,27518,0010 3
15645,27518,0100 3
15645,27519,0010 4
15645,30939,0100 1
15645,31184,0010 1
15645,31184,0100 1
15645,31185,0010 6
15645,31185,0100 1
15645,31595,0010 16
15645,31595,0100 13
15645,31631,0010 3
15645,32646,0100 1
15645,32895,0010 4
15646,15787,0010 12
15646,20198,0010 6
15646,25392,0010 72
15646,31185,0100 72
15646,31369,0010 72
15647,20198,0010 134
15647,25392,0010 271
15647,27323,0100 271
15647,27519,0100 47
15648,15787,0010 6
15648,20198,0010 7
15648,23492,0100 3
15648,25356,0010 82
15648,25392,0010 23
15648,28319,0100 138
15648,31185,0100 39
15648,31631,0100 80
15649,20198,0010 200
15649,25392,0010 59
15649,28319,0100 100
15649,31185,0100 60
15649,31631,0010 95
15649,31631,0100 75
1565,15240,0100 19
1565,17681,0010 82
1565,20750,0100 5
1565,23492,0100 1
1565,27323,0010 1
1565,27519,0100 64
1565,28329,0010 1
1565,30115,0010 3
1565,31185,0010 3
1565,6858,0010 1
1565,7374,0100 1
15650,31631,0010 5
15650,31631,0100 5
15651,31631,0010 4
15651,31631,0100 4
15652,27305,0010 2
15653,26180,0010 1
15653,32646,0100 1
15654,28343,0010 25
15654,33328,0100 25
15655,28345,0010 5
15656,26949,0100 1
15657,15792,0010 1
15657,23495,0100 1
15657,26180,0010 2
15657,27519,0100 1
15657,33677,0010 4
15658,31688,0100 2
15659,29619,0010 7
15659,30939,0100 80
15659,31544,0010 7
15659,34492,0100 36
1566,17681,0010 3
1566,28319,0010 16
1566,31185,0010 5
1566,32964,0100 16
1566,6858,0010 2
15660,25764,0100 1
15661,26205,0010 1
15661,28542,0010 2
15661,33323,0100 1
15661,33327,0100 1
15662,17580,0010 1
15662,27598,0100 1
15663,31595,0010 1
15664,20198,0010 3
15664,23495,0100 1
15665,20198,0010 6
15665,26180,0010 7
15665,27286,0010 1
15665,28098,0010 1
15666,20198,0010 5
15666,25764,0100 1
15666,32646,0100 1
15667,15667,0100 46
15667,15778,0010 11
15667,15778,0100 1
15667,15787,0010 25
15667,15787,0100 32
15667,15792,0010 19
15667,15792,0100 8
15667,15962,0010 6
15667,16366,0010 2
15667,16519,0010 1
15667,16519,0100 2
15667,16573,0010 1
15667,16682,0100 2
15667,16733,0010 5
15667,16897,0100 1
15667,17051,0010 2
15667,17051,0100 3
15667,17092,0010 2
15667,17092,0100 6
15667,17121,0100 1
15667,17197,0010 1
15667,17212,0100 3
15667,17228,0100 1
15667,17458,0010 1
15667,17559,0100 2
15667,17566,0100 1
15667,17575,0010 2
15667,17575,0100 2
15667,17681,0010 138
15667,17681,0100 41
15667,18057,0010 1
15667,18227,0010 1
15667,18299,0100 8
15667,18311,0010 1
15667,18314,0010 1
15667,18314,0100 2
15667,18342,0010 1
15667,18380,0010 1
15667,18592,0010 1
15667,18625,0100 2
15667,18636,0100 2
15667,18638,0010 1
15667,18657,0010 3
15667,18765,0010 2
15667,18765,0100 1
15667,18943,0010 8
15667,18943,0100 17
15667,19029,0010 1
15667,19251,0100 2
15667,19307,0100 1
15667,19717,0100 1
15667,20023,0100 6
15667,20049,0010 2
15667,20049,0100 1
15667,20119,0100 1
15667,20120,0010 2
15667,20137,0100 1
15667,20149,0100 2
15667,20154,0010 1
15667,20154,0100 1
15667,20198,0010 492
15667,20198,0100 327
15667,20198,0110 2
15667,20207,0010 1
15667,20261,0010 4
15667,20548,0100 1
15667,20553,0010 1
15667,20750,0010 5
15667,20750,0100 2
15667,20821,0100 1
15667,20862,0100 1
15667,20864,0010 1
15667,20877,0010 1
15667,20904,0010 4
15667,20904,0100 2
15667,21002,0100 1
15667,21027,0010 2
15667,21027,0100 1
15667,21373,0010 1
15667,21392,0010 6
15667,21392,0100 31
15667,21397,0010 1
15667,21674,0010 6
15667,21674,0100 3
15667,21699,0100 1
15667,21786,0010 3
15667,21786,0100 1
15667,21876,0010 1
15667,21906,0010 1
15667,22108,0010 1
15667,23055,0010 1
15667,23079,0010 2
15667,23212,0100 1
15667,23334,0010 3
15667,23367,0010 16
15667,23367,0100 13
15667,23492,0010 26
15667,23492,0100 17
15667,23495,0010 8
15667,23495,0100 7
15667,23524,0010 3
15667,23524,0100 2
15667,23611,0010 15
15667,23611,0100 6
15667,23615,0010 42
15667,23615,0100 73
15667,23807,0100 1
15667,23815,0100 10
15667,23918,0010 7
15667,23918,0100 16
15667,24037,0100 3
15667,24042,0100 2
15667,24137,0100 3
15667,24611,0010 1
15667,24649,0100 3
15667,24697,0010 3
15667,24697,0100 1
15667,24710,0100 2
15667,24845,0010 6
15667,24873,0010 3
15667,24873,0100 3
15667,24969,0010 1
15667,24989,0100 2
15667,24999,0100 6
15667,25011,0010 1
15667,25011,0100 5
15667,25042,0010 8
15667,25119,0100 2
15667,25134,0010 9
15667,25134,0100 9
15667,25206,0100 1
15667,25545,0100 1
15667,25688,0010 3
15667,25688,0100 1
15667,25764,0010 74
15667,25764,0100 61
15667,25764,0110 1
15667,26043,0100 1
15667,26062,0100 1
15667,26180,0010 69
15667,26180,0100 43
15667,26304,0100 1
15667,26368,0010 5
15667,26368,0100 1
15667,26696,0100 3
15667,26740,0100 2
15667,26816,0010 4
15667,26914,0010 3
15667,26918,0100 5
15667,26920,0100 1
15667,27305,0010 3
15667,27305,0100 1
15667,27314,0100 1
15667,27323,0010 18
15667,27323,0100 23
15667,27336,0010 51
15667,27336,0100 108
15667,27518,0010 4
15667,27518,0100 2
15667,27519,0010 65
15667,27519,0100 40
15667,27599,0010 1
15667,27599,0100 4
15667,28094,0010 1
15667,28319,0010 3
15667,28319,0100 3
15667,28329,0010 8
15667,28329,0100 2
15667,28354,0010 1
15667,28354,0100 1
15667,28373,0010 13
15667,28373,0100 4
15667,28408,0100 1
15667,28931,0010 2
15667,29046,0010 4
15667,29046,0100 1
15667,29146,0100 1
15667,29288,0010 1
15667,29326,0100 1
15667,29620,0100 1
15667,29671,0100 1
15667,29691,0010 1
15667,30091,0100 4
15667,30095,0010 4
15667,30115,0010 22
15667,30115,0100 4
15667,30202,0010 1
15667,30202,0100 11
15667,30518,0010 1
15667,30615,0010 1
15667,30618,0010 2
15667,30620,0100 2
15667,30751,0100 1
15667,30892,0100 2
15667,30916,0010 5
15667,30916,0100 14
15667,30939,0010 3
15667,30939,0100 7
15667,31184,0010 1
15667,31184,0100 1
15667,31185,0010 85
15667,31185,0100 39
15667,31307,0010 1
15667,31338,0100 1
15667,31358,0010 1
15667,31362,0010 1
15667,31368,0010 1
15667,31389,0010 1
15667,31389,0100 6
15667,31396,0010 1
15667,31396,0100 2
15667,31403,0010 1
15667,31505,0010 1
15667,31505,0100 1
15667,31595,0010 160
15667,31595,0100 197
15667,31598,0010 2
15667,31631,0010 89
15667,31631,0100 49
15667,31859,0010 4
15667,32102,0010 7
15667,32102,0100 2
15667,32467,0010 35
15667,32467,0100 342
15667,32471,0010 118
15667,32471,0100 35
15667,32646,0010 9
15667,32646,0100 31
15667,32648,0010 132
15667,32648,0100 94
15667,32767,0100 2
15667,33349,0100 1
15667,33417,0010 1
15667,33417,0100 7
15667,33592,0010 4
15667,33677,0010 24
15667,33677,0100 18
15667,34004,0100 1
15667,34162,0010 1
15667,34336,0010 2
15667,34336,0100 1
15667,34368,0010 2
15667,34411,0100 1
15667,34457,0100 1
15668,26990,0100 6
15669,15669,0100 8
15669,17681,0100 1
15669,20198,0010 8
15669,21392,0010 6
15669,23367,0010 7
15669,23535,0010 7
15669,23535,0100 13
15669,24790,0100 3
15669,25288,0100 3
15669,26905,0100 11
15669,28319,0010 2
15669,28644,0010 8
15669,29331,0100 1
15669,31424,0100 2
15669,31595,0010 39
15669,31595,0100 43
15669,31631,0010 3
15669,31631,0100 2
15669,31752,0100 5
1567,20198,0100 20
1567,20750,0100 1
1567,23492,0100 1
1567,24697,0100 1
1567,27323,0010 1
1567,27519,0100 2
1567,28319,0010 22
1567,28329,0010 1
1567,6858,0010 1
1567,7374,0100 1
15670,15675,0100 2
15670,23535,0010 2
15670,25157,0100 11
15670,26316,0100 1
15670,26319,0100 1
15670,26320,0100 11
15670,26355,0100 1
15670,26362,0100 1
15670,31631,0010 3
15671,15674,0100 2
15671,16932,0100 17
15671,18426,0100 4
15671,20750,0010 1
15671,21108,0100 1
15671,24691,0100 2
15671,26284,0100 1
15671,31185,0010 10
15672,20750,0010 1
15672,21108,0100 1
15672,33677,0010 1
15673,21392,0010 2
15673,23535,0100 2
15674,15674,0100 1
15674,16932,0100 3
15674,24691,0100 1
15674,26284,0100 1
15674,27732,0010 2
15674,27732,0100 7
15674,29046,0010 4
15674,34306,0010 2
15675,17987,0100 1
15675,18943,0100 3
15675,20198,0010 16
15675,21392,0010 34
15675,21392,0100 7
15675,21932,0100 2
15675,23495,0100 2
15675,23524,0100 1
15675,23535,0100 1
15675,25265,0100 4
15675,25270,0100 5
15675,25972,0100 7
15675,26180,0010 8
15675,26180,0100 3
15675,26317,0100 1
15675,26320,0010 9
15675,26320,0100 3
15675,26357,0100 1
15675,26365,0100 3
15675,26880,0100 14
15675,27598,0010 2
15675,27704,0100 4
15675,27847,0100 1
15675,28333,0100 6
15675,28942,0100 5
15675,29046,0010 6
15675,29218,0100 4
15675,30387,0010 9
15675,31185,0010 2
15675,31338,0100 1
15675,31403,0100 1
15675,31595,0010 11
15675,31595,0100 9
15675,31752,0100 4
15675,31891,0100 4
15675,32167,0010 1
15675,34457,0010 3
15676,15792,0100 1
15676,18489,0100 3
15676,21392,0100 1
15676,23535,0010 3
15676,25986,0100 3
15676,26180,0010 1
15676,27598,0100 2
15676,31752,0100 6
15676,32164,0100 5
15676,33677,0100 2
15677,15677,0100 6
15677,21392,0010 3
15677,31185,0010 1
15677,31185,0100 1
15678,23412,0010 8
15678,31595,0100 2
15679,15792,0010 8
15679,19898,0100 3
15679,23367,0010 3
15679,31680,0100 8
1568,27323,0010 1
15680,23492,0100 3
15681,15682,0110 1
15681,23495,0100 4
15682,15683,0100 96
15682,15683,0110 4
15682,15787,0010 4
15682,25764,0100 1
15682,30892,0100 2
15683,23495,0100 100
15684,23495,0100 28
15684,29879,0010 4
15685,17681,0010 2
15686,23469,0100 4
15687,16444,0100 57
15687,16444,0110 4
15687,17051,0010 77
15687,20198,0010 8
15687,20198,0100 8
15687,23492,0100 4
15687,30115,0010 2
15687,31185,0010 2
15687,31396,0100 2
15688,31185,0010 2
15688,31396,0100 2
15689,26180,0010 2
1569,23367,0100 2
1569,6858,0010 2
15690,16444,0100 20
15690,17051,0010 20
15690,20198,0100 2
15690,29046,0100 1
15690,31185,0010 4
15690,31396,0100 4
15691,18943,0010 1
15691,23492,0100 1
15691,26180,0010 2
15691,28319,0100 1
15691,31369,0100 1
15692,20198,0010 12
15692,26180,0010 36
15692,31375,0100 24
15694,21106,0100 2
15694,26832,0010 2
15695,28329,0010 4
15697,15701,0100 3
15697,26180,0010 2
15697,31631,0010 3
15698,26782,0100 2
15699,27519,0100 28
157,14074,0100 2
157,17559,0100 3
157,25764,0100 3
157,28939,0010 3
157,31185,0010 6
157,31185,0100 2
157,5712,0010 1
157,9939,0100 6
1570,26180,0010 24
1570,27336,0010 12
1570,3671,0100 4
1570,7374,0100 4
15700,23611,0010 10
15700,23727,0100 8
15701,17861,0100 5
15701,23611,0010 24
15701,23727,0100 10
15701,26180,0010 5
15702,26180,0010 1
15703,18943,0010 213
15703,20198,0100 165
15703,27519,0100 54
15704,27323,0010 5
15704,27519,0100 4
15705,15705,0100 10
15705,20198,0010 3
15705,26180,0010 1
15705,31595,0100 5
15705,33564,0010 2
15705,33569,0100 5
15706,31185,0010 20
15707,31185,0010 84
15708,31185,0010 97
15709,31185,0010 20
1571,20198,0010 8
1571,23495,0100 9
1571,28017,0010 2
1571,30115,0010 1
1571,7374,0010 1
1571,7374,0100 1
1571,9642,0100 2
15710,25509,0110 46
15711,26180,0010 1
15711,31185,0010 88
15712,20198,0010 5
15712,31185,0010 201
15712,31185,0100 101
15713,23495,0100 2
15713,27336,0010 2
15714,16431,0100 1
15714,16444,0100 14
15714,17051,0010 31
15714,17051,0110 2
15714,20049,0100 13
15714,20198,0010 9
15714,23492,0100 11
15714,31185,0010 2
15714,31396,0100 2
15714,32646,0010 13
15715,17575,0010 3
15716,17575,0010 3
15717,27323,0010 1
15718,17121,0100 3
15718,31185,0010 3
15719,27778,0010 1
15719,31185,0010 2
15719,31185,0100 1
1572,20198,0010 9
1572,26180,0010 11
15720,27323,0010 32
15720,31185,0010 32
15721,15787,0010 2
15721,27323,0100 2
15723,15787,0010 1
15723,17121,0100 5
15723,23492,0100 2
15723,23495,0100 13
15723,23749,0010 25
15723,26840,0010 1
15723,31185,0010 5
15724,27323,0010 6
15724,28319,0100 6
15725,26180,0100 1
15726,23492,0100 1
15726,26180,0010 1
15726,27519,0100 1
15727,20198,0010 4
15727,20198,0100 4
15727,27323,0010 4
15728,27323,0010 30
15729,26180,0010 1
1573,17566,0100 3
1573,17575,0010 4
1573,26180,0010 3
1573,27519,0100 1
1573,31185,0010 4
15730,20198,0010 4
15730,26180,0010 12
15733,15787,0010 3
15733,18943,0010 1
15733,19307,0100 1
15733,20049,0100 2
15733,20198,0010 21
15733,23492,0100 1
15733,25764,0100 6
15733,31185,0010 1
15733,32677,0010 1
15734,31185,0010 2
15734,31396,0100 2
15735,20198,0010 10
15735,23495,0100 1
15735,26180,0010 10
15736,15787,0010 2
15736,17197,0010 1
15736,17559,0010 2
15736,17559,0100 2
15736,17566,0010 3
15736,17566,0110 1
15736,20028,0100 1
15736,20198,0010 160
15736,20198,0100 1
15736,21682,0010 8
15736,23492,0100 1
15736,23611,0100 3
15736,25688,0010 6
15736,25694,0010 3
15736,26180,0010 3
15736,26735,0010 2
15736,26840,0100 9
15736,27323,0010 1
15736,27323,0100 51
15736,27336,0100 2
15736,27519,0100 1
15736,30115,0100 5
15736,30939,0010 6
15736,31185,0010 2
15737,20198,0010 9
15737,25764,0100 1
15738,20198,0010 1
15739,21801,0100 4
15739,31185,0010 5
1574,15787,0010 4
1574,15792,0010 4
1574,18602,0100 4
1574,23495,0100 16
1574,25545,0010 4
15740,31185,0010 1
15741,15787,0010 19
15741,28319,0100 19
15741,31185,0010 10
15741,31185,0100 10
15742,20198,0010 6
15742,28319,0100 2
15742,31185,0010 2
15743,20198,0010 9
15743,29463,0100 2
15744,15792,0010 2
15745,21392,0100 2
15746,17121,0100 1
15746,20198,0010 9
15746,31185,0010 1
15747,17051,0010 7
15747,20198,0010 10
15747,26180,0010 5
15747,30115,0010 2
15747,31185,0010 2
15747,31396,0100 3
15748,20198,0010 4
15748,26180,0010 7
15749,17681,0100 2
1575,15787,0010 3
1575,15792,0010 3
1575,18602,0100 3
1575,23495,0100 12
1575,25545,0010 3
15750,31185,0010 2
15750,31396,0100 2
15751,17575,0010 1
15751,17681,0010 3
15751,18943,0010 3
15751,19975,0100 3
15751,20198,0010 1
15751,26735,0010 1
15751,27519,0100 3
15751,31185,0100 1
15753,25764,0100 12
15753,28329,0100 6
15754,15754,0100 2
15754,16226,0010 13
15754,16226,0100 4
15754,16227,0010 4
15754,22853,0010 2
15754,22853,0100 4
15754,24149,0010 2
15754,24150,0010 5
15754,25012,0010 3
15754,25099,0010 3
15754,25200,0010 1
15754,28923,0010 2
15754,28923,0100 2
15754,30714,0010 3
15754,30714,0100 2
15754,31620,0010 3
15754,31620,0100 4
15754,31631,0010 7
15754,31656,0010 2
15754,31656,0100 2
15754,31762,0010 6
15754,31762,0100 2
15754,33335,0010 2
15754,33343,0100 1
15754,33346,0010 13
15754,33550,0010 2
15754,33550,0100 2
15754,34172,0010 11
15754,34172,0100 4
15755,18342,0010 1
15755,20198,0010 1
15755,20198,0100 1
15756,31185,0010 2
15756,31396,0100 2
15757,31185,0010 2
15757,31396,0100 2
15758,31185,0010 2
15758,31396,0100 2
15759,31185,0010 2
15759,31396,0100 2
1576,12726,0100 3
1576,32244,0010 1
1576,32246,0010 1
1576,6858,0010 2
15760,15760,0100 14
15760,15787,0010 26
15760,15787,0100 1
15760,15792,0010 2
15760,15792,0100 6
15760,15962,0100 4
15760,16682,0010 1
15760,16682,0100 5
15760,17051,0100 5
15760,17092,0010 2
15760,17253,0010 2
15760,17522,0010 2
15760,17566,0010 7
15760,17681,0010 22
15760,17681,0100 6
15760,17681,0110 1
15760,18299,0100 3
15760,18314,0100 7
15760,18625,0100 1
15760,18898,0100 2
15760,18904,0100 1
15760,18943,0100 12
15760,19307,0100 1
15760,19516,0100 30
15760,19717,0100 1
15760,20049,0100 19
15760,20157,0100 2
15760,20198,0010 25
15760,20198,0100 159
15760,20750,0100 21
15760,21102,0100 2
15760,21256,0010 3
15760,21392,0010 3
15760,21392,0100 18
15760,21600,0100 1
15760,22938,0010 1
15760,23492,0010 1
15760,23492,0100 10
15760,23495,0010 1
15760,23611,0010 4
15760,23611,0100 33
15760,23727,0100 2
15760,24697,0100 4
15760,24845,0100 1
15760,25005,0100 2
15760,25019,0100 4
15760,25134,0100 1
15760,25545,0100 3
15760,25688,0100 5
15760,25764,0100 11
15760,26180,0010 9
15760,26180,0100 31
15760,27323,0010 2
15760,27323,0100 4
15760,27518,0100 1
15760,27519,0010 10
15760,27519,0100 351
15760,27599,0100 1
15760,27847,0100 2
15760,27925,0100 17
15760,28319,0100 98
15760,28329,0100 10
15760,28354,0100 8
15760,28685,0100 1
15760,28895,0100 1
15760,29046,0100 12
15760,29286,0100 1
15760,29393,0100 23
15760,30115,0010 2
15760,30115,0100 25
15760,30147,0100 5
15760,30363,0100 3
15760,30366,0010 1
15760,30892,0010 1
15760,30892,0100 7
15760,30916,0010 2
15760,30916,0100 14
15760,30939,0100 4
15760,31002,0100 1
15760,31184,0100 1
15760,31185,0010 57
15760,31185,0100 48
15760,31338,0010 2
15760,31338,0100 4
15760,31389,0010 1
15760,31403,0100 1
15760,31595,0010 13
15760,31595,0100 12
15760,31597,0100 2
15760,31631,0010 4
15760,31631,0100 177
15760,31764,0100 3
15760,31898,0010 1
15760,31898,0100 1
15760,32232,0100 2
15760,32646,0100 15
15760,32964,0010 1
15760,32964,0100 52
15760,33116,0010 2
15760,33133,0100 19
15760,33199,0100 1
15760,33533,0100 23
15760,33592,0010 1
15760,33592,0100 5
15760,33677,0010 3
15760,33677,0100 24
15760,33694,0010 2
15760,33711,0100 2
15762,17681,0010 2
15762,20198,0100 1
15762,25764,0100 2
15763,15765,0010 4
15763,20198,0010 7
15763,25764,0100 10
15763,30916,0010 1
15764,15787,0010 12
15764,15787,0100 1
15764,17281,0100 1
15764,17681,0010 25
15764,18943,0100 1
15764,19433,0100 1
15764,20049,0100 3
15764,20198,0100 1
15764,20871,0100 1
15764,21392,0100 1
15764,23492,0100 2
15764,23611,0100 3
15764,26391,0100 2
15764,27323,0010 2
15764,31185,0010 29
15764,31185,0100 4
15764,32173,0010 2
15764,32677,0100 1
15765,17539,0100 1
15765,17681,0010 8
15765,20198,0100 16
15765,23611,0100 4
15765,25764,0100 1
15765,27323,0010 1
15765,31185,0010 15
15765,31185,0100 2
15766,17681,0010 2
15766,30916,0100 1
15766,30939,0100 2
15766,31185,0010 1
15767,20198,0100 8
15767,25764,0100 1
15768,31185,0100 1
15769,15787,0010 8
15769,18943,0100 1
15769,20198,0100 11
15769,21392,0100 7
15769,23492,0100 1
15769,23611,0100 11
15769,25764,0100 2
15769,27323,0010 9
15769,27519,0100 1
15769,30115,0100 5
15769,31185,0100 1
15769,31631,0100 13
1577,12726,0010 1
1577,20198,0100 1
15770,20198,0100 1
15770,23611,0100 2
15770,25764,0100 1
15770,27323,0010 2
15770,30939,0100 4
15771,17575,0100 3
15771,20198,0010 2
15771,27323,0010 3
15771,30939,0100 2
15772,25764,0100 2
15773,15787,0010 4
15773,25764,0100 4
15773,26840,0100 3
15773,27323,0100 69
15773,30115,0100 1
15773,31185,0010 4
15773,31185,0100 9
15775,23611,0100 14
15776,25494,0100 1
15777,27519,0100 14
15778,15778,0100 5
15778,15787,0010 4
15778,15787,0100 3
15778,15792,0010 1
15778,15792,0100 2
15778,17051,0010 3
15778,17539,0100 6
15778,17566,0010 2
15778,17681,0010 2
15778,17681,0100 38
15778,17681,0110 2
15778,18943,0100 15
15778,20198,0010 10
15778,20198,0100 414
15778,20198,0110 2
15778,21250,0010 4
15778,21392,0010 3
15778,21392,0100 5
15778,23085,0100 1
15778,23492,0010 4
15778,23492,0100 4
15778,23495,0100 1
15778,23611,0010 2
15778,23611,0100 4
15778,24961,0100 1
15778,24979,0100 1
15778,25134,0100 1
15778,26015,0100 3
15778,26019,0100 8
15778,26180,0010 4
15778,26180,0100 8
15778,26368,0100 2
15778,26921,0010 1
15778,27519,0010 11
15778,27519,0100 12
15778,27847,0100 9
15778,28019,0100 1
15778,28319,0010 1
15778,28354,0100 2
15778,30916,0010 3
15778,30916,0100 34
15778,31185,0010 7
15778,31185,0100 181
15778,31595,0010 5
15778,31595,0100 12
15778,31631,0100 37
15778,31836,0100 918
15778,32173,0100 3
15778,32644,0010 1
15778,32646,0010 2
15778,32646,0100 4
15779,25764,0100 1
1578,1578,0100 4
1578,26180,0010 4
1578,27519,0100 8
1578,6301,0010 8
1578,7374,0100 16
15780,25764,0100 1
15781,27323,0100 1
15781,31185,0010 1
15783,15787,0010 1
15783,15792,0010 1
15783,15792,0100 1
15783,16123,0100 2
15783,16751,0010 2
15783,17681,0100 1
15783,18906,0010 3
15783,18906,0100 3
15783,18943,0100 4
15783,20088,0100 3
15783,20198,0010 10
15783,20198,0100 23
15783,21392,0010 45
15783,21392,0100 42
15783,21532,0010 2
15783,21532,0100 3
15783,21537,0100 3
15783,21674,0100 3
15783,21932,0100 4
15783,22826,0100 5
15783,23367,0010 8
15783,23367,0100 12
15783,23441,0100 3
15783,23492,0010 1
15783,23535,0010 35
15783,23535,0100 24
15783,23611,0010 2
15783,24697,0100 19
15783,24742,0100 1
15783,24806,0010 1
15783,24845,0100 2
15783,25171,0010 6
15783,25171,0100 2
15783,26180,0010 3
15783,26180,0100 1
15783,26696,0010 1
15783,26696,0110 3
15783,27323,0010 1
15783,27323,0100 2
15783,27346,0100 1
15783,27519,0010 1
15783,27519,0100 7
15783,27598,0010 1
15783,27598,0100 17
15783,28319,0010 3
15783,28644,0010 4
15783,28942,0100 10
15783,29218,0100 1
15783,29299,0010 1
15783,29316,0010 2
15783,29331,0100 5
15783,29671,0100 75
15783,30062,0010 2
15783,30241,0010 1
15783,30241,0100 2
15783,30892,0100 7
15783,31184,0010 10
15783,31184,0100 4
15783,31185,0010 5
15783,31185,0100 24
15783,31338,0100 1
15783,31375,0100 7
15783,31380,0010 1
15783,31595,0010 68
15783,31595,0100 46
15783,31631,0100 4
15783,32173,0010 2
15783,32173,0100 1
15783,32179,0010 1
15783,32646,0010 2
15783,32646,0100 3
15783,32964,0100 1
15783,33592,0010 1
15783,33677,0100 26
15783,33706,0100 1
15783,34141,0100 1
15784,20198,0100 1
15785,30115,0100 1
15786,20198,0100 22
15786,31185,0100 22
15787,15787,0100 1389
15787,15787,0110 24
15787,15792,0010 217
15787,15792,0100 460
15787,15792,0110 8
15787,15849,0100 19
15787,15880,0100 37
15787,15893,0100 2
15787,15896,0100 17
15787,15901,0100 14
15787,15946,0100 2
15787,15948,0100 8
15787,15949,0100 8
15787,15950,0100 8
15787,15951,0100 8
15787,15952,0100 2
15787,15962,0010 143
15787,15962,0100 2950
15787,15962,0110 10
15787,15963,0100 4
15787,15965,0100 2
15787,15976,0100 6
15787,15982,0100 1
15787,15994,0100 8
15787,16006,0100 4
15787,16008,0100 4
15787,16009,0100 1
15787,16018,0100 3
15787,16025,0100 16
15787,16030,0100 2
15787,16031,0100 1
15787,16038,0100 14
15787,16045,0100 37
15787,16048,0100 1
15787,16082,0100 2
15787,16092,0100 1
15787,16114,0100 1
15787,16119,0100 1
15787,16120,0100 5
15787,16123,0010 3
15787,16123,0100 72
15787,16124,0100 57
15787,16125,0100 2
15787,16173,0100 1
15787,16176,0100 2
15787,16190,0100 2
15787,16195,0100 15
15787,16201,0100 1
15787,16208,0100 3
15787,16211,0100 1
15787,16212,0100 1
15787,16214,0100 1
15787,16218,0100 4
15787,16219,0100 4
15787,16232,0100 80
15787,16237,0100 3
15787,16244,0100 17
15787,16248,0100 2
15787,16266,0100 4
15787,16306,0100 6
15787,16308,0100 6
15787,16309,0100 9
15787,16322,0100 2
15787,16324,0100 5
15787,16343,0100 1
15787,16344,0100 15
15787,16355,0100 4
15787,16357,0100 2
15787,16363,0100 35
15787,16366,0010 4
15787,16366,0100 6
15787,16388,0100 1
15787,16407,0100 1
15787,16411,0100 2
15787,16442,0100 4
15787,16444,0100 43
15787,16448,0100 2
15787,16457,0100 3
15787,16461,0100 15
15787,16474,0100 17
15787,16486,0100 223
15787,16500,0100 8
15787,16512,0100 29
15787,16519,0010 2
15787,16519,0100 2
15787,16543,0100 1
15787,16547,0100 19
15787,16602,0100 2
15787,16611,0100 1
15787,16613,0100 6
15787,16614,0100 6
15787,16615,0100 6
15787,16616,0100 6
15787,16617,0100 4
15787,16638,0100 15
15787,16682,0010 5
15787,16682,0100 350
15787,16701,0100 1
15787,16702,0100 4
15787,16720,0100 71
15787,16720,0110 1
15787,16733,0100 92
15787,16737,0010 2
15787,16741,0100 1
15787,16748,0100 9
15787,16775,0100 4
15787,16779,0100 15
15787,16780,0100 4
15787,16783,0100 10
15787,16818,0100 8
15787,16830,0010 1
15787,16830,0100 48
15787,16831,0100 1
15787,16834,0100 2
15787,16855,0100 2
15787,16858,0100 5
15787,16863,0100 1
15787,16864,0100 3
15787,16885,0100 12
15787,16888,0100 3
15787,16892,0100 42
15787,16897,0100 3
15787,16900,0100 2
15787,16920,0100 2
15787,16927,0100 2
15787,16955,0100 5
15787,16956,0010 2
15787,16956,0100 3
15787,16960,0100 8
15787,16973,0100 2
15787,16991,0100 14
15787,16996,0100 3
15787,17004,0100 18
15787,17005,0100 14
15787,17013,0010 3
15787,17013,0100 14
15787,17014,0100 2
15787,17016,0100 3
15787,17028,0100 1
15787,17033,0100 3
15787,17038,0100 3
15787,17040,0100 9
15787,17041,0100 1
15787,17048,0100 1
15787,17051,0010 27
15787,17051,0100 212
15787,17051,0110 3
